date,revenue,expenses,profit,top_selling_sku
2025-01-11,227876.32,148972.85,78903.47,SKU-RETAIL-001
2025-01-12,172692.72,109310.32,63382.4,SKU-RETAIL-001
2025-01-13,183838.71,116051.1,67787.6,SKU-RETAIL-087
2025-01-14,181915.03,117008.57,64906.46,SKU-RETAIL-001
2025-01-15,208750.97,137414.88,71336.1,SKU-RETAIL-001
2025-01-16,176754.21,111297.63,65456.58,SKU-RETAIL-015
2025-01-17,182741.25,110211.69,72529.56,SKU-RETAIL-001
2025-01-18,211048.54,135309.4,75739.15,SKU-RETAIL-092
2025-01-19,242759.69,161594.39,81165.29,SKU-RETAIL-001
2025-01-20,182128.04,111200.73,70927.3,SKU-RETAIL-001
2025-01-21,233248.15,164358.57,68889.58,SKU-RETAIL-001
2025-01-22,183001.51,116014.06,66987.46,SKU-RETAIL-128
2025-01-23,234651.62,155708.0,78943.62,SKU-RETAIL-001
2025-01-24,210071.99,149201.81,60870.18,SKU-RETAIL-173
2025-01-25,181919.73,117902.35,64017.39,SKU-RETAIL-001
2025-01-26,187361.83,110842.14,76519.7,SKU-RETAIL-001
2025-01-27,246156.01,151897.06,94258.95,SKU-RETAIL-138
2025-01-28,187341.43,114300.67,73040.76,SKU-RETAIL-161
2025-01-29,229211.24,163285.76,65925.47,SKU-RETAIL-001
2025-01-30,194260.47,133203.44,61057.03,SKU-RETAIL-130
2025-01-31,203546.97,127085.59,76461.38,SKU-RETAIL-105
2025-02-01,174126.66,103326.83,70799.83,SKU-RETAIL-001
2025-02-02,254290.08,156603.9,97686.18,SKU-RETAIL-191
2025-02-03,224782.06,144427.47,80354.59,SKU-RETAIL-122
2025-02-04,218632.45,135389.87,83242.58,SKU-RETAIL-001
2025-02-05,212327.42,128049.78,84277.64,SKU-RETAIL-060
2025-02-06,235295.69,149754.74,85540.95,SKU-RETAIL-154
2025-02-07,189939.12,124528.99,65410.13,SKU-RETAIL-001
2025-02-08,204535.28,141970.65,62564.63,SKU-RETAIL-001
2025-02-09,205904.26,142086.65,63817.61,SKU-RETAIL-001
2025-02-10,237944.67,169162.21,68782.46,SKU-RETAIL-001
2025-02-11,250098.22,157597.47,92500.76,SKU-RETAIL-199
2025-02-12,204720.27,129839.73,74880.55,SKU-RETAIL-157
2025-02-13,233694.37,154769.22,78925.15,SKU-RETAIL-001
2025-02-14,215839.21,149429.37,66409.84,SKU-RETAIL-001
2025-02-15,250467.29,167634.48,82832.81,SKU-RETAIL-001
2025-02-16,236943.65,158108.54,78835.11,SKU-RETAIL-001
2025-02-17,185363.38,132378.43,52984.95,SKU-RETAIL-001
2025-02-18,207706.28,122640.09,85066.18,SKU-RETAIL-001
2025-02-19,190830.53,113517.27,77313.26,SKU-RETAIL-001
2025-02-20,184746.26,115801.31,68944.95,SKU-RETAIL-050
2025-02-21,231931.55,158285.73,73645.82,SKU-RETAIL-001
2025-02-22,247248.48,156049.47,91199.01,SKU-RETAIL-001
2025-02-23,253087.75,150629.64,102458.11,SKU-RETAIL-001
2025-02-24,216558.97,151701.12,64857.85,SKU-RETAIL-001
2025-02-25,236947.26,141139.4,95807.86,SKU-RETAIL-013
2025-02-26,200171.55,122119.75,78051.8,SKU-RETAIL-001
2025-02-27,204382.04,145211.23,59170.81,SKU-RETAIL-001
2025-02-28,213446.02,130921.59,82524.44,SKU-RETAIL-001
2025-03-01,151538.15,102741.49,48796.67,SKU-RETAIL-001
2025-03-02,178623.53,124284.32,54339.2,SKU-RETAIL-001
2025-03-03,197484.0,138306.28,59177.72,SKU-RETAIL-001
2025-03-04,176728.82,108680.7,68048.13,SKU-RETAIL-194
2025-03-05,204884.43,139223.99,65660.43,SKU-RETAIL-001
2025-03-06,192616.58,136681.85,55934.73,SKU-RETAIL-001
2025-03-07,179193.43,127579.02,51614.42,SKU-RETAIL-001
2025-03-08,208134.05,148013.84,60120.21,SKU-RETAIL-057
2025-03-09,199539.75,135230.5,64309.24,SKU-RETAIL-001
2025-03-10,196004.07,131141.15,64862.92,SKU-RETAIL-001
2025-03-11,185932.78,126253.75,59679.03,SKU-RETAIL-001
2025-03-12,161552.93,112111.27,49441.66,SKU-RETAIL-001
2025-03-13,179914.13,123795.16,56118.97,SKU-RETAIL-001
2025-03-14,151164.91,92637.65,58527.26,SKU-RETAIL-001
2025-03-15,195669.34,115589.05,80080.29,SKU-RETAIL-001
2025-03-16,166222.23,110552.36,55669.87,SKU-RETAIL-025
2025-03-17,206013.15,142544.05,63469.1,SKU-RETAIL-001
2025-03-18,151933.42,95634.89,56298.53,SKU-RETAIL-001
2025-03-19,198240.32,118809.96,79430.35,SKU-RETAIL-066
2025-03-20,156619.2,95870.43,60748.77,SKU-RETAIL-001
2025-03-21,176213.16,110852.55,65360.61,SKU-RETAIL-001
2025-03-22,163518.09,109014.27,54503.82,SKU-RETAIL-033
2025-03-23,148834.89,87151.58,61683.31,SKU-RETAIL-001
2025-03-24,207074.8,143789.01,63285.79,SKU-RETAIL-001
2025-03-25,199471.31,139760.69,59710.61,SKU-RETAIL-102
2025-03-26,153135.8,94212.36,58923.44,SKU-RETAIL-018
2025-03-27,144185.04,95546.35,48638.69,SKU-RETAIL-001
2025-03-28,207676.3,133059.93,74616.37,SKU-RETAIL-001
2025-03-29,200254.0,134334.73,65919.27,SKU-RETAIL-001
2025-03-30,195875.53,134554.34,61321.2,SKU-RETAIL-001
2025-03-31,157795.2,104503.57,53291.64,SKU-RETAIL-001
2025-04-01,175499.05,107807.87,67691.18,SKU-RETAIL-118
2025-04-02,166295.45,111804.31,54491.14,SKU-RETAIL-001
2025-04-03,177311.29,107417.15,69894.13,SKU-RETAIL-001
2025-04-04,178819.82,120585.59,58234.23,SKU-RETAIL-001
2025-04-05,197382.14,126227.34,71154.8,SKU-RETAIL-001
2025-04-06,168289.49,110693.46,57596.04,SKU-RETAIL-181
2025-04-07,157012.53,92298.38,64714.15,SKU-RETAIL-110
2025-04-08,198278.12,122469.75,75808.37,SKU-RETAIL-001
2025-04-09,205269.36,135125.64,70143.72,SKU-RETAIL-001
2025-04-10,156125.39,109810.46,46314.93,SKU-RETAIL-149
2025-04-11,189104.72,111073.08,78031.64,SKU-RETAIL-001
2025-04-12,169584.34,120794.5,48789.83,SKU-RETAIL-082
2025-04-13,144041.79,86014.83,58026.96,SKU-RETAIL-001
2025-04-14,150283.91,103743.45,46540.46,SKU-RETAIL-001
2025-04-15,210633.02,141379.87,69253.15,SKU-RETAIL-001
2025-04-16,191066.3,112382.8,78683.5,SKU-RETAIL-001
2025-04-17,191508.75,125544.08,65964.67,SKU-RETAIL-001
2025-04-18,177082.58,116664.94,60417.64,SKU-RETAIL-022
2025-04-19,213420.89,140994.97,72425.92,SKU-RETAIL-001
2025-04-20,204615.77,128088.2,76527.56,SKU-RETAIL-077
2025-04-21,178660.47,118072.89,60587.59,SKU-RETAIL-001
2025-04-22,195771.58,125328.13,70443.45,SKU-RETAIL-001
2025-04-23,191963.42,114767.95,77195.47,SKU-RETAIL-001
2025-04-24,204376.79,141566.54,62810.25,SKU-RETAIL-048
2025-04-25,154969.22,96862.15,58107.07,SKU-RETAIL-001
2025-04-26,210182.35,133925.97,76256.38,SKU-RETAIL-199
2025-04-27,147648.54,94999.1,52649.44,SKU-RETAIL-020
2025-04-28,169922.79,100187.94,69734.85,SKU-RETAIL-001
2025-04-29,165808.13,117185.18,48622.95,SKU-RETAIL-035
2025-04-30,210130.6,139107.61,71022.99,SKU-RETAIL-163
2025-05-01,256644.78,164398.81,92245.97,SKU-RETAIL-079
2025-05-02,264847.44,186365.07,78482.38,SKU-RETAIL-001
2025-05-03,237653.01,154555.25,83097.76,SKU-RETAIL-001
2025-05-04,218158.89,148475.74,69683.14,SKU-RETAIL-001
2025-05-05,244631.71,154945.56,89686.15,SKU-RETAIL-141
2025-05-06,208402.03,132661.62,75740.41,SKU-RETAIL-038
2025-05-07,242399.28,146026.54,96372.74,SKU-RETAIL-003
2025-05-08,182369.64,111958.73,70410.92,SKU-RETAIL-001
2025-05-09,267426.81,162491.24,104935.58,SKU-RETAIL-199
2025-05-10,182223.58,126815.24,55408.34,SKU-RETAIL-001
2025-05-11,184882.8,118217.94,66664.86,SKU-RETAIL-001
2025-05-12,204288.12,140797.14,63490.98,SKU-RETAIL-075
2025-05-13,217559.54,127878.23,89681.31,SKU-RETAIL-176
2025-05-14,221603.7,148166.65,73437.05,SKU-RETAIL-001
2025-05-15,189415.77,134750.69,54665.09,SKU-RETAIL-156
2025-05-16,224882.25,136030.5,88851.75,SKU-RETAIL-001
2025-05-17,268324.67,185406.28,82918.39,SKU-RETAIL-086
2025-05-18,248849.45,147141.49,101707.96,SKU-RETAIL-001
2025-05-19,224838.11,134853.63,89984.48,SKU-RETAIL-001
2025-05-20,269371.02,178893.52,90477.49,SKU-RETAIL-001
2025-05-21,184742.58,123914.94,60827.65,SKU-RETAIL-001
2025-05-22,218181.3,148502.3,69679.01,SKU-RETAIL-001
2025-05-23,231659.97,138646.5,93013.47,SKU-RETAIL-001
2025-05-24,186995.42,126592.35,60403.07,SKU-RETAIL-001
2025-05-25,229574.07,158367.18,71206.89,SKU-RETAIL-001
2025-05-26,265957.66,159847.62,106110.04,SKU-RETAIL-001
2025-05-27,211682.77,141444.89,70237.88,SKU-RETAIL-088
2025-05-28,254920.03,178943.14,75976.89,SKU-RETAIL-199
2025-05-29,254198.17,170805.41,83392.76,SKU-RETAIL-001
2025-05-30,237444.43,160866.18,76578.25,SKU-RETAIL-001
2025-05-31,202114.2,132240.22,69873.98,SKU-RETAIL-120
2025-06-01,195812.49,134588.8,61223.69,SKU-RETAIL-001
2025-06-02,185738.01,121256.71,64481.29,SKU-RETAIL-036
2025-06-03,185665.66,118754.79,66910.87,SKU-RETAIL-001
2025-06-04,240559.41,166567.93,73991.48,SKU-RETAIL-001
2025-06-05,185333.41,125799.61,59533.8,SKU-RETAIL-051
2025-06-06,251135.79,172057.29,79078.5,SKU-RETAIL-001
2025-06-07,192085.05,122457.34,69627.71,SKU-RETAIL-001
2025-06-08,218018.53,137874.26,80144.28,SKU-RETAIL-001
2025-06-09,263766.66,182879.99,80886.66,SKU-RETAIL-001
2025-06-10,238801.44,144992.64,93808.8,SKU-RETAIL-001
2025-06-11,184248.53,112879.75,71368.78,SKU-RETAIL-001
2025-06-12,225206.77,141452.76,83754.01,SKU-RETAIL-140
2025-06-13,213760.61,141124.45,72636.15,SKU-RETAIL-159
2025-06-14,193490.94,135416.6,58074.34,SKU-RETAIL-124
2025-06-15,240142.61,149457.05,90685.56,SKU-RETAIL-102
2025-06-16,259658.29,152835.2,106823.08,SKU-RETAIL-001
2025-06-17,230822.87,143832.29,86990.58,SKU-RETAIL-001
2025-06-18,255351.08,174960.34,80390.74,SKU-RETAIL-200
2025-06-19,263497.56,182968.04,80529.52,SKU-RETAIL-124
2025-06-20,195574.13,120467.58,75106.54,SKU-RETAIL-001
2025-06-21,252921.85,153404.71,99517.14,SKU-RETAIL-001
2025-06-22,267903.9,185505.96,82397.94,SKU-RETAIL-001
2025-06-23,264104.6,174456.34,89648.26,SKU-RETAIL-001
2025-06-24,267475.68,159294.39,108181.29,SKU-RETAIL-001
2025-06-25,254921.37,177137.41,77783.96,SKU-RETAIL-001
2025-06-26,261517.51,164247.32,97270.19,SKU-RETAIL-074
2025-06-27,199044.28,140047.87,58996.41,SKU-RETAIL-001
2025-06-28,198268.89,119513.6,78755.28,SKU-RETAIL-001
2025-06-29,248874.17,145735.65,103138.52,SKU-RETAIL-001
2025-06-30,231530.83,161757.1,69773.73,SKU-RETAIL-115
2025-07-01,275092.8,188946.36,86146.43,SKU-RETAIL-042
2025-07-02,199547.74,123448.3,76099.44,SKU-RETAIL-001
2025-07-03,267086.27,190839.84,76246.43,SKU-RETAIL-001
2025-07-04,261210.41,163895.5,97314.91,SKU-RETAIL-001
2025-07-05,267947.96,180521.78,87426.18,SKU-RETAIL-001
2025-07-06,276479.74,179536.06,96943.68,SKU-RETAIL-001
2025-07-07,249127.67,157819.67,91308.0,SKU-RETAIL-001
2025-07-08,233147.3,144734.9,88412.4,SKU-RETAIL-114
2025-07-09,251626.94,160453.1,91173.84,SKU-RETAIL-037
2025-07-10,199405.47,136847.35,62558.12,SKU-RETAIL-001
2025-07-11,249207.29,147897.9,101309.39,SKU-RETAIL-001
2025-07-12,200676.24,139053.96,61622.28,SKU-RETAIL-041
2025-07-13,242259.22,141902.37,100356.85,SKU-RETAIL-001
2025-07-14,278129.26,173072.73,105056.53,SKU-RETAIL-130
2025-07-15,190384.35,116333.98,74050.37,SKU-RETAIL-001
2025-07-16,230226.63,161043.81,69182.82,SKU-RETAIL-001
2025-07-17,258790.89,156094.42,102696.47,SKU-RETAIL-099
2025-07-18,278837.8,176473.83,102363.97,SKU-RETAIL-116
2025-07-19,197258.68,130386.34,66872.33,SKU-RETAIL-001
2025-07-20,275436.2,189650.61,85785.59,SKU-RETAIL-001
2025-07-21,198574.26,137795.57,60778.69,SKU-RETAIL-149
2025-07-22,224256.88,144388.71,79868.17,SKU-RETAIL-148
2025-07-23,248760.94,161303.97,87456.97,SKU-RETAIL-001
2025-07-24,228865.79,156830.63,72035.15,SKU-RETAIL-001
2025-07-25,271069.26,185362.25,85707.01,SKU-RETAIL-001
2025-07-26,208274.83,126656.95,81617.87,SKU-RETAIL-063
2025-07-27,248604.56,151093.13,97511.43,SKU-RETAIL-001
2025-07-28,221522.21,153774.38,67747.83,SKU-RETAIL-001
2025-07-29,274354.23,190749.16,83605.07,SKU-RETAIL-001
2025-07-30,201425.13,119664.49,81760.64,SKU-RETAIL-001
2025-07-31,274481.86,181425.83,93056.03,SKU-RETAIL-139
2025-08-01,222431.39,134735.02,87696.37,SKU-RETAIL-069
2025-08-02,254759.05,155674.4,99084.65,SKU-RETAIL-001
2025-08-03,194602.38,131334.2,63268.18,SKU-RETAIL-001
2025-08-04,240902.53,141390.68,99511.85,SKU-RETAIL-001
2025-08-05,225764.77,141708.83,84055.94,SKU-RETAIL-001
2025-08-06,261629.04,158471.18,103157.86,SKU-RETAIL-100
2025-08-07,254946.26,159258.06,95688.2,SKU-RETAIL-189
2025-08-08,188879.57,111765.27,77114.3,SKU-RETAIL-001
2025-08-09,237521.64,163535.52,73986.12,SKU-RETAIL-001
2025-08-10,253978.49,154006.62,99971.87,SKU-RETAIL-001
2025-08-11,193070.89,121461.84,71609.05,SKU-RETAIL-102
2025-08-12,197751.88,129576.06,68175.82,SKU-RETAIL-106
2025-08-13,242920.64,166532.91,76387.73,SKU-RETAIL-200
2025-08-14,252174.09,173527.65,78646.44,SKU-RETAIL-001
2025-08-15,249007.98,166491.85,82516.12,SKU-RETAIL-152
2025-08-16,250995.58,176096.35,74899.23,SKU-RETAIL-106
2025-08-17,274997.14,188334.85,86662.29,SKU-RETAIL-001
2025-08-18,240534.28,140816.31,99717.98,SKU-RETAIL-001
2025-08-19,227645.16,140533.79,87111.37,SKU-RETAIL-125
2025-08-20,200958.33,121761.2,79197.14,SKU-RETAIL-001
2025-08-21,234508.45,147721.26,86787.19,SKU-RETAIL-132
2025-08-22,190678.14,122905.33,67772.81,SKU-RETAIL-001
2025-08-23,197029.48,124354.98,72674.5,SKU-RETAIL-066
2025-08-24,246323.28,147152.95,99170.33,SKU-RETAIL-092
2025-08-25,237345.84,158703.93,78641.91,SKU-RETAIL-001
2025-08-26,271150.81,164199.99,106950.83,SKU-RETAIL-001
2025-08-27,222182.59,143503.98,78678.62,SKU-RETAIL-001
2025-08-28,212640.09,149487.59,63152.5,SKU-RETAIL-001
2025-08-29,218286.47,143165.82,75120.64,SKU-RETAIL-083
2025-08-30,257192.98,172545.89,84647.09,SKU-RETAIL-015
2025-08-31,236312.32,141321.96,94990.36,SKU-RETAIL-003
2025-09-01,199587.69,121750.79,77836.89,SKU-RETAIL-001
2025-09-02,249819.76,176851.55,72968.21,SKU-RETAIL-001
2025-09-03,284334.71,179933.54,104401.16,SKU-RETAIL-001
2025-09-04,192960.03,117535.29,75424.74,SKU-RETAIL-001
2025-09-05,226384.26,148929.66,77454.59,SKU-RETAIL-001
2025-09-06,222491.9,131659.33,90832.56,SKU-RETAIL-001
2025-09-07,192503.29,122690.1,69813.18,SKU-RETAIL-083
2025-09-08,202012.83,128355.45,73657.38,SKU-RETAIL-001
2025-09-09,271533.8,165637.88,105895.91,SKU-RETAIL-086
2025-09-10,194056.32,118173.9,75882.43,SKU-RETAIL-001
2025-09-11,279721.34,186056.5,93664.84,SKU-RETAIL-148
2025-09-12,240015.95,170813.77,69202.19,SKU-RETAIL-173
2025-09-13,260700.53,153201.92,107498.62,SKU-RETAIL-001
2025-09-14,272379.42,160602.74,111776.68,SKU-RETAIL-142
2025-09-15,278549.96,177783.7,100766.26,SKU-RETAIL-001
2025-09-16,281731.01,199035.6,82695.41,SKU-RETAIL-001
2025-09-17,238379.81,162679.35,75700.46,SKU-RETAIL-001
2025-09-18,251833.44,171421.65,80411.79,SKU-RETAIL-166
2025-09-19,256029.65,155325.73,100703.92,SKU-RETAIL-001
2025-09-20,273206.91,193177.35,80029.57,SKU-RETAIL-001
2025-09-21,279623.04,185455.93,94167.11,SKU-RETAIL-001
2025-09-22,228514.24,148752.37,79761.87,SKU-RETAIL-120
2025-09-23,257468.13,167705.77,89762.35,SKU-RETAIL-001
2025-09-24,275893.09,177509.63,98383.46,SKU-RETAIL-137
2025-09-25,222335.44,157178.37,65157.06,SKU-RETAIL-001
2025-09-26,201347.67,121929.26,79418.4,SKU-RETAIL-001
2025-09-27,198871.91,140950.96,57920.95,SKU-RETAIL-199
2025-09-28,212842.33,150570.3,62272.03,SKU-RETAIL-001
2025-09-29,273972.19,161125.35,112846.84,SKU-RETAIL-001
2025-09-30,235886.22,139226.42,96659.8,SKU-RETAIL-001
2025-10-01,354724.19,244374.59,110349.61,SKU-RETAIL-001
2025-10-02,387720.63,241139.05,146581.57,SKU-RETAIL-026
2025-10-03,316980.01,195797.84,121182.17,SKU-RETAIL-146
2025-10-04,392040.31,258448.65,133591.66,SKU-RETAIL-001
2025-10-05,304698.03,188606.41,116091.62,SKU-RETAIL-001
2025-10-06,367635.13,257751.54,109883.59,SKU-RETAIL-079
2025-10-07,278348.96,176872.25,101476.71,SKU-RETAIL-001
2025-10-08,399937.9,277119.56,122818.34,SKU-RETAIL-001
2025-10-09,371384.04,238618.38,132765.66,SKU-RETAIL-001
2025-10-10,375217.63,243337.12,131880.51,SKU-RETAIL-014
2025-10-11,405124.33,260125.32,144999.01,SKU-RETAIL-001
2025-10-12,394301.85,253953.29,140348.56,SKU-RETAIL-001
2025-10-13,285749.97,168090.03,117659.95,SKU-RETAIL-001
2025-10-14,303717.69,203593.34,100124.35,SKU-RETAIL-001
2025-10-15,350096.96,240986.95,109110.01,SKU-RETAIL-001
2025-10-16,407148.28,262938.85,144209.42,SKU-RETAIL-074
2025-10-17,277691.58,165413.37,112278.21,SKU-RETAIL-001
2025-10-18,391142.23,279190.03,111952.2,SKU-RETAIL-001
2025-10-19,390952.28,268685.39,122266.89,SKU-RETAIL-001
2025-10-20,363888.52,237495.92,126392.61,SKU-RETAIL-113
2025-10-21,334224.21,208555.46,125668.76,SKU-RETAIL-162
2025-10-22,350144.62,205141.47,145003.14,SKU-RETAIL-001
2025-10-23,302257.22,211813.61,90443.61,SKU-RETAIL-001
2025-10-24,339960.07,214314.57,125645.49,SKU-RETAIL-001
2025-10-25,284224.95,177816.44,106408.51,SKU-RETAIL-001
2025-10-26,316583.29,186272.55,130310.74,SKU-RETAIL-001
2025-10-27,329491.75,204907.25,124584.5,SKU-RETAIL-073
2025-10-28,295387.79,184848.4,110539.39,SKU-RETAIL-182
2025-10-29,347841.54,244813.22,103028.32,SKU-RETAIL-149
2025-10-30,361300.78,242031.91,119268.88,SKU-RETAIL-001
2025-10-31,386681.29,273660.72,113020.57,SKU-RETAIL-145
2025-11-01,336080.07,212767.78,123312.29,SKU-RETAIL-094
2025-11-02,320608.76,209901.8,110706.95,SKU-RETAIL-052
2025-11-03,391513.75,229054.43,162459.32,SKU-RETAIL-184
2025-11-04,373811.46,250222.78,123588.68,SKU-RETAIL-001
2025-11-05,298311.77,183913.15,114398.62,SKU-RETAIL-143
2025-11-06,303293.04,211269.41,92023.63,SKU-RETAIL-002
2025-11-07,357954.84,220025.07,137929.78,SKU-RETAIL-022
2025-11-08,330847.84,224148.14,106699.7,SKU-RETAIL-001
2025-11-09,369529.29,260311.73,109217.56,SKU-RETAIL-001
